date,season,seasonchron,sample,id,time,coor,consistency,w,frozen,dry,sex,tvnt,treatment,worm,pw,form,species,c1,c2,c3,c4,c5,mc,mcmaster sediment (g),epg,rich,proc,examiner,effort
2014-10-17,1.fall,fall-2014,kmp2014-1667,okura,09:15:00,brown,soft,2.9,no,no,f,treated,before,no,0.505,50,strong,0,0,0,0,0,0,0.001515,0,1,keuk,keuk,293
2014-10-17,1.fall,fall-2014,kmp2014-1667,okura,09:15:00,brown,soft,2.9,no,no,f,treated,before,no,0.505,50,trich,0,0,0,0,0,0,0.001515,0,1,keuk,keuk,293
2014-10-17,1.fall,fall-2014,kmp2014-1669,yasi,10:26:00,brown,normal,2.1,yes,yes,f,control,before,no,0.515,50,oes,0,0,1,0,3,0.8,0.001545,517.7993528,1,keuk,keuk,240
2014-10-17,1.fall,fall-2014,kmp2014-1669,yasi,10:26:00,brown,normal,2.1,yes,yes,f,control,before,no,0.515,50,strep,0,0,0,0,0,0,0.001545,0,1,keuk,keuk,240
2014-10-17,1.fall,fall-2014,kmp2014-1669,yasi,10:26:00,brown,normal,2.1,yes,yes,f,control,before,no,0.515,50,strong,0,0,0,0,0,0,0.001545,0,1,keuk,keuk,240
2014-10-17,1.fall,fall-2014,kmp2014-1669,yasi,10:26:00,brown,normal,2.1,yes,yes,f,control,before,no,0.515,50,trich,0,0,0,0,0,0,0.001545,0,1,keuk,keuk,240
2014-10-17,1.fall,fall-2014,kmp2014-1671,kanna,10:31:00,brown,semi-soft,2,yes,yes,f,control,before,no,0.418,20,oes,0,0,0,0,1,0.2,0.003135,63.79585327,1,keuk,keuk,284
2014-10-17,1.fall,fall-2014,kmp2014-1671,kanna,10:31:00,brown,semi-soft,2,yes,yes,f,control,before,no,0.418,20,strep,0,0,0,0,0,0,0.003135,0,1,keuk,keuk,284
2014-10-17,1.fall,fall-2014,kmp2014-1671,kanna,10:31:00,brown,semi-soft,2,yes,yes,f,control,before,no,0.418,20,strong,0,0,0,0,0,0,0.003135,0,1,keuk,keuk,284
2014-10-17,1.fall,fall-2014,kmp2014-1671,kanna,10:31:00,brown,semi-soft,2,yes,yes,f,control,before,no,0.418,20,trich,0,0,0,0,0,0,0.003135,0,1,keuk,keuk,284
2014-10-17,1.fall,fall-2014,kmp2014-1672,side,11:49:00,brown,normal,1.4,yes,yes,f,control,before,no,0.207,20,oes,2,0,0,1,4,1.4,0.0015525,901.7713366,2,keuk,keuk,271
2014-10-17,1.fall,fall-2014,kmp2014-1672,side,11:49:00,brown,normal,1.4,yes,yes,f,control,before,no,0.207,20,strep,0,0,0,0,0,0,0.0015525,0,2,keuk,keuk,271
2014-10-17,1.fall,fall-2014,kmp2014-1672,side,11:49:00,brown,normal,1.4,yes,yes,f,control,before,no,0.207,20,strong,0,0,0,0,0,0,0.0015525,0,2,keuk,keuk,271
2014-10-17,1.fall,fall-2014,kmp2014-1672,side,11:49:00,brown,normal,1.4,yes,yes,f,control,before,no,0.207,20,trich,0,0,2,3,0,1,0.0015525,644.1223833,2,keuk,keuk,271
2014-10-18,1.fall,fall-2014,kmp2014-1675,kinoko,15:46:00,brown,soft,2.4,yes,yes,f,treated,before,no,0.579,20,oes,0,0,0,0,0,0,0.0043425,0,1,keuk,keuk,273
2014-10-18,1.fall,fall-2014,kmp2014-1675,kinoko,15:46:00,brown,soft,2.4,yes,yes,f,treated,before,no,0.579,20,strep,0,0,0,0,0,0,0.0043425,0,1,keuk,keuk,273
2014-10-18,1.fall,fall-2014,kmp2014-1675,kinoko,15:46:00,brown,soft,2.4,yes,yes,f,treated,before,no,0.579,20,strong,0,0,0,0,0,0,0.0043425,0,1,keuk,keuk,273
2014-10-18,1.fall,fall-2014,kmp2014-1675,kinoko,15:46:00,brown,soft,2.4,yes,yes,f,treated,before,no,0.579,20,trich,1,0,2,3,2,1.6,0.0043425,368.4513529,1,keuk,keuk,273
2014-10-20,1.fall,fall-2014,kmp2014-1676,kibana,11:57:00,brown,semi-soft,2.2,yes,yes,f,treated,before,no,0.219,20,oes,0,0,0,0,0,0,0.0016425,0,1,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1676,kibana,11:57:00,brown,semi-soft,2.2,yes,yes,f,treated,before,no,0.219,20,strep,0,0,0,0,0,0,0.0016425,0,1,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1676,kibana,11:57:00,brown,semi-soft,2.2,yes,yes,f,treated,before,no,0.219,20,strong,0,0,0,0,0,0,0.0016425,0,1,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1676,kibana,11:57:00,brown,semi-soft,2.2,yes,yes,f,treated,before,no,0.219,20,trich,1,0,1,0,0,0.4,0.0016425,243.5312024,1,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1677,sone,15:51:00,brown,semi-hard,1.5,yes,yes,f,control,before,no,0.147,20,oes,0,0,0,0,0,0,0.0011025,0,2,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1677,sone,15:51:00,brown,semi-hard,1.5,yes,yes,f,control,before,no,0.147,20,strep,4,7,9,4,5,5.8,0.0011025,5260.770975,2,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1677,sone,15:51:00,brown,semi-hard,1.5,yes,yes,f,control,before,no,0.147,20,strong,0,0,0,0,0,0,0.0011025,0,2,keuk,keuk,278
2014-10-20,1.fall,fall-2014,kmp2014-1677,sone,15:51:00,brown,semi-hard,1.5,yes,yes,f,control,before,no,0.147,20,trich,3,3,4,2,4,3.2,0.0011025,2902.494331,2,keuk,keuk,278
2014-10-21,1.fall,fall-2014,kmp2014-1678,omoto,10:14:00,dark,normal,1.9,yes,yes,f,control,before,no,0.456,50,oes,0,0,0,0,0,0,0.001368,0,0,keuk,keuk,267
2014-10-21,1.fall,fall-2014,kmp2014-1678,omoto,10:14:00,dark,normal,1.9,yes,yes,f,control,before,no,0.456,50,strep,0,0,0,0,0,0,0.001368,0,0,keuk,keuk,267
2014-10-21,1.fall,fall-2014,kmp2014-1678,omoto,10:14:00,dark,normal,1.9,yes,yes,f,control,before,no,0.456,50,strong,0,0,0,0,0,0,0.001368,0,0,keuk,keuk,267
2014-10-21,1.fall,fall-2014,kmp2014-1678,omoto,10:14:00,dark,normal,1.9,yes,yes,f,control,before,no,0.456,50,trich,0,0,0,0,0,0,0.001368,0,0,keuk,keuk,267
2014-10-21,1.fall,fall-2014,kmp2014-1679,gibosi,10:20:00,brown,normal,1.7,yes,yes,f,treated,before,no,0.295,40,oes,0,0,0,0,0,0,0.00110625,0,0,keuk,keuk,273
2014-10-21,1.fall,fall-2014,kmp2014-1679,gibosi,10:20:00,brown,normal,1.7,yes,yes,f,treated,before,no,0.295,40,strep,0,0,0,0,0,0,0.00110625,0,0,keuk,keuk,273
2014-10-21,1.fall,fall-2014,kmp2014-1679,gibosi,10:20:00,brown,normal,1.7,yes,yes,f,treated,before,no,0.295,40,strong,0,0,0,0,0,0,0.00110625,0,0,keuk,keuk,273
2014-10-21,1.fall,fall-2014,kmp2014-1679,gibosi,10:20:00,brown,normal,1.7,yes,yes,f,treated,before,no,0.295,40,trich,0,0,0,0,0,0,0.00110625,0,0,keuk,keuk,273
2014-10-21,1.fall,fall-2014,kmp2014-1680,kuwa,10:36:00,brown,semi-soft,2.8,yes,no,f,treated,before,no,0.497,50,oes,0,0,0,0,0,0,0.001491,0,0,keuk,keuk,255
2014-10-21,1.fall,fall-2014,kmp2014-1680,kuwa,10:36:00,brown,semi-soft,2.8,yes,no,f,treated,before,no,0.497,50,strep,0,0,0,0,0,0,0.001491,0,0,keuk,keuk,255
2014-10-21,1.fall,fall-2014,kmp2014-1680,kuwa,10:36:00,brown,semi-soft,2.8,yes,no,f,treated,before,no,0.497,50,strong,0,0,0,0,0,0,0.001491,0,0,keuk,keuk,255
2014-10-21,1.fall,fall-2014,kmp2014-1680,kuwa,10:36:00,brown,semi-soft,2.8,yes,no,f,treated,before,no,0.497,50,trich,0,0,0,0,0,0,0.001491,0,0,keuk,keuk,255
2014-10-21,1.fall,fall-2014,kmp2014-1681,okura,10:40:00,brown,normal,1.9,yes,yes,f,treated,before,no,0.387,20,oes,3,6,6,4,8,5.4,0.0029025,1860.465116,2,keuk,keuk,293
2014-10-21,1.fall,fall-2014,kmp2014-1681,okura,10:40:00,brown,normal,1.9,yes,yes,f,treated,before,no,0.387,20,strep,0,0,0,0,0,0,0.0029025,0,2,keuk,keuk,293
2014-10-21,1.fall,fall-2014,kmp2014-1681,okura,10:40:00,brown,normal,1.9,yes,yes,f,treated,before,no,0.387,20,strong,0,0,0,0,0,0,0.0029025,0,2,keuk,keuk,293
2014-10-21,1.fall,fall-2014,kmp2014-1681,okura,10:40:00,brown,normal,1.9,yes,yes,f,treated,before,no,0.387,20,trich,0,0,1,0,0,0.2,0.0029025,68.90611542,2,keuk,keuk,293
2014-10-21,1.fall,fall-2014,kmp2014-1684,nire,11:59:00,dark,semi-hard,1.2,yes,yes,f,treated,before,no,0.628,50,oes,0,1,0,0,2,0.6,0.001884,318.4713376,2,keuk,keuk,270
2014-10-21,1.fall,fall-2014,kmp2014-1684,nire,11:59:00,dark,semi-hard,1.2,yes,yes,f,treated,before,no,0.628,50,strep,0,0,0,0,0,0,0.001884,0,2,keuk,keuk,270
2014-10-21,1.fall,fall-2014,kmp2014-1684,nire,11:59:00,dark,semi-hard,1.2,yes,yes,f,treated,before,no,0.628,50,strong,0,0,0,0,0,0,0.001884,0,2,keuk,keuk,270
2014-10-21,1.fall,fall-2014,kmp2014-1684,nire,11:59:00,dark,semi-hard,1.2,yes,yes,f,treated,before,no,0.628,50,trich,2,0,1,0,1,0.8,0.001884,424.6284501,2,keuk,keuk,270
2014-10-21,1.fall,fall-2014,kmp2014-1685,toga,12:03:00,brown,normal,1.5,yes,yes,f,treated,before,no,0.251,20,oes,1,2,3,2,0,1.6,0.0018825,849.9335989,2,keuk,keuk,272
2014-10-21,1.fall,fall-2014,kmp2014-1685,toga,12:03:00,brown,normal,1.5,yes,yes,f,treated,before,no,0.251,20,strep,0,0,0,0,0,0,0.0018825,0,2,keuk,keuk,272
2014-10-21,1.fall,fall-2014,kmp2014-1685,toga,12:03:00,brown,normal,1.5,yes,yes,f,treated,before,no,0.251,20,strong,0,0,0,0,0,0,0.0018825,0,2,keuk,keuk,272
2014-10-21,1.fall,fall-2014,kmp2014-1685,toga,12:03:00,brown,normal,1.5,yes,yes,f,treated,before,no,0.251,20,trich,10,14,9,18,10,12.2,0.0018825,6480.743692,2,keuk,keuk,272
2014-10-25,1.fall,fall-2014,kmp2014-1686,kibana,08:43:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.205,20,oes,1,0,0,0,0,0.2,0.0015375,130.0813008,1,keuk,keuk,278
2014-10-25,1.fall,fall-2014,kmp2014-1686,kibana,08:43:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.205,20,strep,0,0,0,0,0,0,0.0015375,0,1,keuk,keuk,278
2014-10-25,1.fall,fall-2014,kmp2014-1686,kibana,08:43:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.205,20,strong,0,0,0,0,0,0,0.0015375,0,1,keuk,keuk,278
2014-10-25,1.fall,fall-2014,kmp2014-1686,kibana,08:43:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.205,20,trich,0,0,0,0,0,0,0.0015375,0,1,keuk,keuk,278
2014-10-25,1.fall,fall-2014,kmp2014-1687,side,09:52:00,brown,normal,1.3,yes,yes,f,control,before,no,0.095,20,oes,0,0,0,0,0,0,0.0007125,0,1,keuk,keuk,271
2014-10-25,1.fall,fall-2014,kmp2014-1687,side,09:52:00,brown,normal,1.3,yes,yes,f,control,before,no,0.095,20,strep,0,0,0,0,0,0,0.0007125,0,1,keuk,keuk,271
2014-10-25,1.fall,fall-2014,kmp2014-1687,side,09:52:00,brown,normal,1.3,yes,yes,f,control,before,no,0.095,20,strong,0,0,0,0,0,0,0.0007125,0,1,keuk,keuk,271
2014-10-25,1.fall,fall-2014,kmp2014-1687,side,09:52:00,brown,normal,1.3,yes,yes,f,control,before,no,0.095,20,trich,1,0,0,0,1,0.4,0.0007125,561.4035088,1,keuk,keuk,271
2014-10-25,1.fall,fall-2014,kmp2014-1689,omoto,09:59:00,brown,semi-hard,1.1,yes,yes,f,control,before,no,0.183,20,oes,0,0,0,0,0,0,0.0013725,0,0,keuk,keuk,267
2014-10-25,1.fall,fall-2014,kmp2014-1689,omoto,09:59:00,brown,semi-hard,1.1,yes,yes,f,control,before,no,0.183,20,strep,0,0,0,0,0,0,0.0013725,0,0,keuk,keuk,267
2014-10-25,1.fall,fall-2014,kmp2014-1689,omoto,09:59:00,brown,semi-hard,1.1,yes,yes,f,control,before,no,0.183,20,strong,0,0,0,0,0,0,0.0013725,0,0,keuk,keuk,267
2014-10-25,1.fall,fall-2014,kmp2014-1689,omoto,09:59:00,brown,semi-hard,1.1,yes,yes,f,control,before,no,0.183,20,trich,0,0,0,0,0,0,0.0013725,0,0,keuk,keuk,267
2014-10-26,1.fall,fall-2014,kmp2014-1691,usu,09:18:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.604,50,oes,0,0,4,0,1,1,0.001812,551.8763797,3,keuk,keuk,232
2014-10-26,1.fall,fall-2014,kmp2014-1691,usu,09:18:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.604,50,strep,1,0,0,0,0,0.2,0.001812,110.3752759,3,keuk,keuk,232
2014-10-26,1.fall,fall-2014,kmp2014-1691,usu,09:18:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.604,50,strong,0,0,0,0,0,0,0.001812,0,3,keuk,keuk,232
2014-10-26,1.fall,fall-2014,kmp2014-1691,usu,09:18:00,brown,semi-soft,2,yes,yes,f,treated,before,no,0.604,50,trich,0,0,1,1,1,0.6,0.001812,331.1258278,3,keuk,keuk,232
2014-10-26,1.fall,fall-2014,kmp2014-1692,kinu,09:47:00,brown,soft,2.4,yes,yes,f,control,before,no,0.24,50,oes,3,11,6,10,8,7.6,0.00072,10555.55556,2,keuk,keuk,282
2014-10-26,1.fall,fall-2014,kmp2014-1692,kinu,09:47:00,brown,soft,2.4,yes,yes,f,control,before,no,0.24,50,strep,0,0,0,0,0,0,0.00072,0,2,keuk,keuk,282
2014-10-26,1.fall,fall-2014,kmp2014-1692,kinu,09:47:00,brown,soft,2.4,yes,yes,f,control,before,no,0.24,50,strong,0,0,0,0,0,0,0.00072,0,2,keuk,keuk,282
2014-10-26,1.fall,fall-2014,kmp2014-1692,kinu,09:47:00,brown,soft,2.4,yes,yes,f,control,before,no,0.24,50,trich,8,22,16,18,19,16.6,0.00072,23055.55556,2,keuk,keuk,282
2014-10-26,1.fall,fall-2014,kmp2014-1693,toga,10:16:00,brown,semi-hard,1.2,yes,yes,f,treated,before,no,0.251,50,oes,0,1,3,4,3,2.2,0.000753,2921.646746,2,keuk,keuk,272
2014-10-26,1.fall,fall-2014,kmp2014-1693,toga,10:16:00,brown,semi-hard,1.2,yes,yes,f,treated,before,no,0.251,50,strep,0,0,0,0,0,0,0.000753,0,2,keuk,keuk,272
2014-10-26,1.fall,fall-2014,kmp2014-1693,toga,10:16:00,brown,semi-hard,1.2,yes,yes,f,treated,before,no,0.251,50,strong,0,0,0,0,0,0,0.000753,0,2,keuk,keuk,272
2014-10-26,1.fall,fall-2014,kmp2014-1693,toga,10:16:00,brown,semi-hard,1.2,yes,yes,f,treated,before,no,0.251,50,trich,6,3,8,8,7,6.4,0.000753,8499.335989,2,keuk,keuk,272
2014-10-26,1.fall,fall-2014,kmp2014-1695,omoto,10:52:00,dark,hard,1.6,yes,yes,f,control,before,no,0.407,50,oes,2,1,3,3,1,2,0.001221,1638.001638,1,keuk,keuk,267
2014-10-26,1.fall,fall-2014,kmp2014-1695,omoto,10:52:00,dark,hard,1.6,yes,yes,f,control,before,no,0.407,50,strep,0,0,0,0,0,0,0.001221,0,1,keuk,keuk,267
2014-10-26,1.fall,fall-2014,kmp2014-1695,omoto,10:52:00,dark,hard,1.6,yes,yes,f,control,before,no,0.407,50,strong,0,0,0,0,0,0,0.001221,0,1,keuk,keuk,267
2014-10-26,1.fall,fall-2014,kmp2014-1695,omoto,10:52:00,dark,hard,1.6,yes,yes,f,control,before,no,0.407,50,trich,0,0,0,0,0,0,0.001221,0,1,keuk,keuk,267
2014-10-29,1.fall,fall-2014,kmp2014-1696,kizu,09:20:00,kaki,semi-soft,6.1,yes,yes,f,control,before,no,0.324,50,oes,2,0,0,1,0,0.6,0.000972,617.2839506,4,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1696,kizu,09:20:00,kaki,semi-soft,6.1,yes,yes,f,control,before,no,0.324,50,strep,8,9,6,13,10,9.2,0.000972,9465.020576,4,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1696,kizu,09:20:00,kaki,semi-soft,6.1,yes,yes,f,control,before,no,0.324,50,strong,1,0,1,0,1,0.6,0.000972,617.2839506,4,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1696,kizu,09:20:00,kaki,semi-soft,6.1,yes,yes,f,control,before,no,0.324,50,trich,2,5,1,3,2,2.6,0.000972,2674.897119,4,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1697,yamu,09:22:00,brown,normal,2,yes,yes,f,treated,before,no,0.24,50,oes,0,0,0,0,0,0,0.00072,0,0,keuk,keuk,291
2014-10-29,1.fall,fall-2014,kmp2014-1697,yamu,09:22:00,brown,normal,2,yes,yes,f,treated,before,no,0.24,50,strep,0,0,0,0,0,0,0.00072,0,0,keuk,keuk,291
2014-10-29,1.fall,fall-2014,kmp2014-1697,yamu,09:22:00,brown,normal,2,yes,yes,f,treated,before,no,0.24,50,strong,0,0,0,0,0,0,0.00072,0,0,keuk,keuk,291
2014-10-29,1.fall,fall-2014,kmp2014-1697,yamu,09:22:00,brown,normal,2,yes,yes,f,treated,before,no,0.24,50,trich,0,0,0,0,0,0,0.00072,0,0,keuk,keuk,291
2014-10-29,1.fall,fall-2014,kmp2014-1698,gibosi,09:22:00,brown,normal,2.2,yes,yes,f,treated,before,no,0.502,50,oes,0,0,0,0,0,0,0.001506,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1698,gibosi,09:22:00,brown,normal,2.2,yes,yes,f,treated,before,no,0.502,50,strep,0,0,0,0,0,0,0.001506,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1698,gibosi,09:22:00,brown,normal,2.2,yes,yes,f,treated,before,no,0.502,50,strong,0,0,0,0,0,0,0.001506,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1698,gibosi,09:22:00,brown,normal,2.2,yes,yes,f,treated,before,no,0.502,50,trich,1,0,0,0,0,0.2,0.001506,132.8021248,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1699,siso,09:24:00,brown,semi-soft,2.6,yes,no,f,treated,before,no,0.446,50,oes,0,0,0,0,0,0,0.001338,0,0,keuk,keuk,290
2014-10-29,1.fall,fall-2014,kmp2014-1699,siso,09:24:00,brown,semi-soft,2.6,yes,no,f,treated,before,no,0.446,50,strep,0,0,0,0,0,0,0.001338,0,0,keuk,keuk,290
2014-10-29,1.fall,fall-2014,kmp2014-1699,siso,09:24:00,brown,semi-soft,2.6,yes,no,f,treated,before,no,0.446,50,strong,0,0,0,0,0,0,0.001338,0,0,keuk,keuk,290
2014-10-29,1.fall,fall-2014,kmp2014-1699,siso,09:24:00,brown,semi-soft,2.6,yes,no,f,treated,before,no,0.446,50,trich,0,0,0,0,0,0,0.001338,0,0,keuk,keuk,290
2014-10-29,1.fall,fall-2014,kmp2014-1700,serori,09:25:00,kaki,soft,7.1,yes,yes,f,treated,before,no,0.865,50,oes,1,0,0,0,1,0.4,0.002595,154.1425819,3,keuk,keuk,271
2014-10-29,1.fall,fall-2014,kmp2014-1700,serori,09:25:00,kaki,soft,7.1,yes,yes,f,treated,before,no,0.865,50,strep,0,1,0,0,0,0.2,0.002595,77.07129094,3,keuk,keuk,271
2014-10-29,1.fall,fall-2014,kmp2014-1700,serori,09:25:00,kaki,soft,7.1,yes,yes,f,treated,before,no,0.865,50,strong,0,0,0,0,0,0,0.002595,0,3,keuk,keuk,271
2014-10-29,1.fall,fall-2014,kmp2014-1700,serori,09:25:00,kaki,soft,7.1,yes,yes,f,treated,before,no,0.865,50,trich,1,3,3,2,2,2.2,0.002595,847.7842004,3,keuk,keuk,271
2014-10-29,1.fall,fall-2014,kmp2014-1701,kinoko,09:26:00,kaki,semi-soft,4.4,yes,yes,f,treated,before,no,1.484,50,oes,0,0,0,0,0,0,0.004452,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1701,kinoko,09:26:00,kaki,semi-soft,4.4,yes,yes,f,treated,before,no,1.484,50,strep,0,0,0,0,0,0,0.004452,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1701,kinoko,09:26:00,kaki,semi-soft,4.4,yes,yes,f,treated,before,no,1.484,50,strong,0,0,0,0,0,0,0.004452,0,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1701,kinoko,09:26:00,kaki,semi-soft,4.4,yes,yes,f,treated,before,no,1.484,50,trich,0,1,0,0,1,0.4,0.004452,89.84725966,1,keuk,keuk,273
2014-10-29,1.fall,fall-2014,kmp2014-1702,asa,09:27:00,kaki,normal,2.7,yes,yes,f,control,before,no,1.056,50,oes,0,0,0,0,0,0,0.003168,0,0,keuk,keuk,261
2014-10-29,1.fall,fall-2014,kmp2014-1702,asa,09:27:00,kaki,normal,2.7,yes,yes,f,control,before,no,1.056,50,strep,0,0,0,0,0,0,0.003168,0,0,keuk,keuk,261
2014-10-29,1.fall,fall-2014,kmp2014-1702,asa,09:27:00,kaki,normal,2.7,yes,yes,f,control,before,no,1.056,50,strong,0,0,0,0,0,0,0.003168,0,0,keuk,keuk,261
2014-10-29,1.fall,fall-2014,kmp2014-1702,asa,09:27:00,kaki,normal,2.7,yes,yes,f,control,before,no,1.056,50,trich,0,0,0,0,0,0,0.003168,0,0,keuk,keuk,261
2014-10-29,1.fall,fall-2014,kmp2014-1703,nire,09:30:00,kaki,semi-soft,5,yes,yes,f,treated,before,no,1.332,50,oes,1,1,1,2,1,1.2,0.003996,300.3003003,3,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1703,nire,09:30:00,kaki,semi-soft,5,yes,yes,f,treated,before,no,1.332,50,strep,2,1,0,0,2,1,0.003996,250.2502503,3,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1703,nire,09:30:00,kaki,semi-soft,5,yes,yes,f,treated,before,no,1.332,50,strong,0,0,0,0,0,0,0.003996,0,3,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1703,nire,09:30:00,kaki,semi-soft,5,yes,yes,f,treated,before,no,1.332,50,trich,3,2,3,4,5,3.4,0.003996,850.8508509,3,keuk,keuk,270
2014-10-29,1.fall,fall-2014,kmp2014-1704,sone,09:31:00,brown,normal,1.5,yes,yes,f,control,before,no,0.625,50,oes,0,0,0,0,0,0,0.001875,0,2,keuk,keuk,278
2014-10-29,1.fall,fall-2014,kmp2014-1704,sone,09:31:00,brown,normal,1.5,yes,yes,f,control,before,no,0.625,50,strep,1,2,4,1,3,2.2,0.001875,1173.333333,2,keuk,keuk,278
2014-10-29,1.fall,fall-2014,kmp2014-1704,sone,09:31:00,brown,normal,1.5,yes,yes,f,control,before,no,0.625,50,strong,0,0,0,0,0,0,0.001875,0,2,keuk,keuk,278
2014-10-29,1.fall,fall-2014,kmp2014-1704,sone,09:31:00,brown,normal,1.5,yes,yes,f,control,before,no,0.625,50,trich,0,1,0,2,0,0.6,0.001875,320,2,keuk,keuk,278
2014-10-29,1.fall,fall-2014,kmp2014-1705,okura,09:38:00,dark,semi-soft,2.6,yes,yes,f,treated,before,no,0.893,50,oes,2,0,0,0,1,0.6,0.002679,223.9641657,1,keuk,keuk,293
2014-10-29,1.fall,fall-2014,kmp2014-1705,okura,09:38:00,dark,semi-soft,2.6,yes,yes,f,treated,before,no,0.893,50,strep,0,0,0,0,0,0,0.002679,0,1,keuk,keuk,293
2014-10-29,1.fall,fall-2014,kmp2014-1705,okura,09:38:00,dark,semi-soft,2.6,yes,yes,f,treated,before,no,0.893,50,strong,0,0,0,0,0,0,0.002679,0,1,keuk,keuk,293
2014-10-29,1.fall,fall-2014,kmp2014-1705,okura,09:38:00,dark,semi-soft,2.6,yes,yes,f,treated,before,no,0.893,50,trich,0,0,0,0,0,0,0.002679,0,1,keuk,keuk,293
2014-10-29,1.fall,fall-2014,kmp2014-1706,muku,09:46:00,dark,semi-soft,2.5,no,no,f,control,before,no,0.847,50,oes,0,0,0,0,0,0,0.002541,0,0,keuk,keuk,303
2014-10-29,1.fall,fall-2014,kmp2014-1706,muku,09:46:00,dark,semi-soft,2.5,no,no,f,control,before,no,0.847,50,strep,0,0,0,0,0,0,0.002541,0,0,keuk,keuk,303
2014-10-29,1.fall,fall-2014,kmp2014-1706,muku,09:46:00,dark,semi-soft,2.5,no,no,f,control,before,no,0.847,50,strong,0,0,0,0,0,0,0.002541,0,0,keuk,keuk,303
2014-10-29,1.fall,fall-2014,kmp2014-1706,muku,09:46:00,dark,semi-soft,2.5,no,no,f,control,before,no,0.847,50,trich,0,0,0,0,0,0,0.002541,0,0,keuk,keuk,303
2014-10-29,1.fall,fall-2014,kmp2014-1708,kuwa,10:05:00,brown,normal,1.4,yes,no,f,treated,before,no,0.267,20,oes,0,0,0,0,0,0,0.0020025,0,0,keuk,keuk,255
2014-10-29,1.fall,fall-2014,kmp2014-1708,kuwa,10:05:00,brown,normal,1.4,yes,no,f,treated,before,no,0.267,20,strep,0,0,0,0,0,0,0.0020025,0,0,keuk,keuk,255
2014-10-29,1.fall,fall-2014,kmp2014-1708,kuwa,10:05:00,brown,normal,1.4,yes,no,f,treated,before,no,0.267,20,strong,0,0,0,0,0,0,0.0020025,0,0,keuk,keuk,255
2014-10-29,1.fall,fall-2014,kmp2014-1708,kuwa,10:05:00,brown,normal,1.4,yes,no,f,treated,before,no,0.267,20,trich,0,0,0,0,0,0,0.0020025,0,0,keuk,keuk,255
2014-10-29,1.fall,fall-2014,kmp2014-1709,kanna,11:40:00,dark,normal,1.6,yes,yes,f,control,before,no,0.78,50,oes,0,0,0,0,0,0,0.00234,0,0,keuk,keuk,284
2014-10-29,1.fall,fall-2014,kmp2014-1709,kanna,11:40:00,dark,normal,1.6,yes,yes,f,control,before,no,0.78,50,strep,0,0,0,0,0,0,0.00234,0,0,keuk,keuk,284
2014-10-29,1.fall,fall-2014,kmp2014-1709,kanna,11:40:00,dark,normal,1.6,yes,yes,f,control,before,no,0.78,50,strong,0,0,0,0,0,0,0.00234,0,0,keuk,keuk,284
2014-10-29,1.fall,fall-2014,kmp2014-1709,kanna,11:40:00,dark,normal,1.6,yes,yes,f,control,before,no,0.78,50,trich,0,0,0,0,0,0,0.00234,0,0,keuk,keuk,284
2014-10-30,1.fall,fall-2014,kmp2014-1710,yasi,09:08:00,brown,semi-soft,2.1,yes,yes,f,control,before,no,0.406,50,oes,2,4,5,3,1,3,0.001218,2463.054187,2,keuk,keuk,240
2014-10-30,1.fall,fall-2014,kmp2014-1710,yasi,09:08:00,brown,semi-soft,2.1,yes,yes,f,control,before,no,0.406,50,strep,0,0,0,0,0,0,0.001218,0,2,keuk,keuk,240
2014-10-30,1.fall,fall-2014,kmp2014-1710,yasi,09:08:00,brown,semi-soft,2.1,yes,yes,f,control,before,no,0.406,50,strong,0,0,0,0,0,0,0.001218,0,2,keuk,keuk,240
